Behavioral_Index,Stage_fear,Drained_after_socializing,Personality
12.954079963840108,0,0,0
0.501002523222719,1,1,1
-6.304387860693636e-18,1,1,0
2.003408543245711,1,1,1
15.955774076278876,0,0,0
3.506785948790822,1,1,1
10.997519632123797,0,0,0
14.9737521679437,0,0,0
2.9742274893744636,1,1,1
11.474311581998174,0,0,1
1.4791668321967693,1,1,1
4.978005868497129,1,1,1
12.985635900033747,0,0,0
2.8765941040331504,1,1,1
4.472544196268119,1,1,1
13.439790211727068,0,0,0
3.005783425568103,1,1,1
3.9880370476714897,1,1,1
13.945731899214426,0,0,0
3.979488585535863,1,1,1
14.466485846779195,0,0,0
10.994263582407836,0,0,0
1.486512195042067,1,1,1
1.4944591075325295,1,1,1
15.980216363395428,0,0,0
1.5074667186744477,1,1,1
16.46352041270173,0,0,0
1.9960631804004132,1,1,1
16.943800126060278,0,0,1
15.485258927706727,0,0,0
15.451411854863242,0,0,0
1.984628504425779,1,1,1
14.466485846779195,0,0,0
3.4943798872940692,1,1,1
4.969087570484548,1,1,1
14.941594682104895,0,0,0
3.984549284187318,1,1,1
16.94537306122756,0,0,0
2.501524852629423,1,1,1
2.0117252916131276,1,1,1
3.5023267997845315,1,1,1
12.945531501704481,0,0,0
1.6834848810806564,1,1,1
14.460343583224226,0,0,0
1.506865169029283,1,1,1
2.9978365130776408,1,1,1
3.984549284187318,1,1,1
2.9815728522197613,1,1,1
2.0049814784129945,1,1,1
2.978085088735589,1,1,1
17.929686949144983,0,0,0
2.4900901766547885,1,1,1
2.4958626043328027,1,1,1
3.001925826206977,1,1,1
11.484432979301085,0,0,0
16.46821127547623,0,0,0
3.471742249113011,1,1,1
4.986554330632756,1,1,1
1.5113243180355733,1,1,1
3.489920738287778,1,1,1
2.9815728522197613,1,1,1
3.466080000816391,1,1,1
4.973546719490838,1,1,1
2.477684115158035,1,1,1
1.9993192301163745,1,1,1
13.954280361350053,0,0,0
12.484031827165866,0,0,1
12.985034350388585,0,0,0
2.982174401864926,1,1,1
13.976206270504552,0,0,0
2.500321753339094,1,1,1
12.467056437281427,0,0,0
19.453641727057118,0,0,0
2.982174401864926,1,1,0
4.974148269136003,0,1,1
3.9924961966777803,1,1,1
1.4995198061839852,1,1,1
18.452839779902007,0,0,0
4.493498719900499,1,1,1
12.960823777040241,0,0,0
4.47700334527441,1,1,1
3.9918946470326158,0,1,1
16.94825927506657,0,0,0
2.978085088735589,1,1,1
2.5059840016357136,1,1,1
10.482427932855648,0,0,0
3.4752300125971827,1,1,1
13.46796856381793,0,0,0
4.47700334527441,1,1,1
11.996036915085064,0,0,0
14.947736945659862,0,0,0
13.958137960711179,0,0,0
0.9940581339549753,1,1,1
1.506865169029283,1,1,1
4.484950257764872,1,1,1
5.980010914942566,1,1,1
14.99230049299542,0,0,0
15.986960176595561,0,0,0
4.484950257764872,1,1,1
15.949631812723908,0,0,0
9.479451500888091,0,0,0
16.95392152336319,0,0,0
13.990896996195149,0,0,0
3.5147328612812845,1,1,1
3.4476244819814785,1,1,1
15.44645480468874,0,0,0
2.973024390084134,1,1,1
4.9786074181422935,1,1,1
3.9880370476714897,1,1,1
5.486955304210309,1,1,1
3.9772039213420203,1,1,1
14.949309880827148,0,0,0
4.986554330632756,1,1,1
1.9925754169162415,1,1,1
12.951193750001101,0,0,0
15.474153141521255,0,0,0
2.4850294780033333,1,1,1
12.470544200765598,0,0,0
15.447426190210859,0,0,0
12.464881952468978,0,0,0
15.434048743191987,0,0,0
11.97917170458202,0,0,0
12.991778163588716,0,0,0
3.9756309861747368,1,1,1
2.0005223294067043,1,1,1
11.493461456695062,0,0,0
15.439109441843442,0,0,1
16.43870828970822,0,0,0
2.0084692418971666,1,1,1
3.4943798872940692,1,1,1
2.4964641539779673,1,1,1
16.4596628133406,0,0,1
14.507191794753627,0,0,0
4.000443109168243,1,1,1
4.4804911087585815,1,1,1
14.470575159908533,0,0,0
12.94673460099481,0,0,0
11.482258494488638,0,0,0
3.4988390363003594,1,1,1
4.473145745913284,1,1,1
4.969087570484548,1,1,1
4.978005868497129,1,1,1
2.9656790272388363,1,1,1
2.508268665829556,1,1,1
3.506785948790822,1,1,1
4.969087570484548,1,1,1
13.96211709445912,0,0,0
14.479493457921114,0,0,0
12.469572815243481,0,0,0
11.502981304352808,0,0,0
14.974353717588864,0,0,0
15.438507892198276,0,0,0
2.0084692418971666,1,1,1
2.9736259397292986,1,1,1
14.49370416835336,0,0,0
3.979488585535863,1,1,1
15.486559203018007,0,0,0
13.962227273840517,0,0,0
2.4799687793518777,1,1,1
12.504384801153082,0,0,0
15.439109441843442,0,0,0
3.968285623329439,1,1,1
3.474026913306853,1,1,0
3.9924961966777803,1,1,1
3.9766023716968553,1,1,1
12.955652899007392,0,0,0
13.961145708937002,0,0,0
1.9795678057743233,1,1,1
13.491097572262758,0,0,1
1.9722224429290256,1,1,1
13.991498545840313,0,0,0
10.950671420594398,0,0,0
13.44304626144303,0,0,0
2.996865127555522,1,1,1
3.9743641073272435,1,1,1
1.0064641954517288,1,1,1
14.433848345682042,0,0,0
2.9978365130776408,1,1,1
3.9839477345421535,1,1,1
11.999524678569236,0,0,0
16.957779122724315,0,0,0
-6.304387860693636e-18,1,1,1
3.4796891616034733,1,1,1
3.9772039213420203,1,1,0
2.9815728522197613,1,1,1
13.505186748308189,0,0,0
12.974912953085672,0,0,0
11.489603857333936,0,0,0
3.013730338058566,1,1,1
1.502406020022992,1,1,1
11.992179315723938,0,0,0
2.4799687793518777,1,1,1
14.47395274401131,0,0,0
4.477604894919574,1,1,1
10.977768207781747,0,0,1
15.474153141521255,0,0,0
2.0117252916131276,1,1,1
1.984628504425779,1,1,0
12.47282886495944,0,0,0
11.451072394171952,0,0,0
3.995382410516788,1,1,1
17.946175008382667,0,0,0
17.450233183811406,0,0,0
1.9960631804004132,1,1,1
1.5030075696681569,1,1,1
12.99358281252421,0,0,0
3.499440585945524,1,1,1
12.952275314904616,0,0,0
2.0072661426068374,1,1,1
1.1925915894661194,1,1,1
12.477889563610898,0,0,1
12.982379850317788,0,0,0
3.4746284629520177,1,1,1
13.46748854855958,0,0,0
3.9766023716968553,1,1,0
9.964560199129885,0,0,0
3.4876360740939356,1,1,1
10.98005287197559,0,0,1
15.459462415830657,0,0,0
3.979488585535863,1,1,1
11.958818730594803,0,0,0
3.013730338058566,1,1,0
12.994184362169376,0,0,0
2.0028069936005464,1,1,1
12.968058960504147,0,0,1
4.484950257764872,1,1,1
1.5030075696681569,1,1,1
14.47395274401131,0,0,0
15.457287931018211,0,0,0
3.4920952231002262,1,1,1
4.468686596906993,1,1,1
2.4879156918423404,1,1,1
3.001925826206977,1,1,0
15.444650155753246,0,0,0
3.013730338058566,1,1,1
3.483546760964599,1,1,1
3.9918946470326158,1,1,0
2.012928390903457,1,1,1
9.486195314088224,0,0,0
15.975155664743973,0,0,0
1.4944591075325295,1,1,1
15.489445416857015,0,0,0
3.4790876119583083,1,1,1
17.450233183811406,0,0,0
11.491778342146382,0,0,0
12.987440548969243,0,0,0
1.7472244194167188,1,1,1
17.45878164594703,0,0,0
10.997519632123797,0,0,0
16.451114351204975,0,0,0
3.972143222690565,1,1,1
3.4988390363003594,1,1,1
3.9756309861747368,1,1,1
14.466005831520846,0,0,0
10.489773295700946,0,0,0
13.50024758404355,0,0,0
2.9904911502323426,1,1,1
4.9786074181422935,1,1,1
4.4804911087585815,1,1,1
14.931843120678938,0,0,0
0.9861112214645128,1,1,1
13.953077262059724,0,0,0
4.9786074181422935,1,1,1
3.9880370476714897,1,1,1
13.983551633349851,0,0,0
4.973546719490838,1,1,1
14.959061442253102,0,0,0
12.489324239585532,0,0,0
12.489804254843879,0,0,0
11.985915517782153,0,0,1
13.448106960094485,0,0,0
2.477684115158035,1,1,1
1.0109233444580192,1,1,1
11.481656944843472,0,0,0
13.119937403258747,0,0,0
13.943447235020583,0,0,0
1.493857557887365,1,1,1
2.4799687793518777,0,1,1
14.95725679331761,0,0,0
11.459620856307579,0,0,0
12.500527201791954,0,0,0
14.936903819330395,0,0,0
3.4920952231002262,1,1,1
3.466080000816391,1,1,1
12.491377190011162,0,0,0
12.94673460099481,0,0,0
3.474026913306853,1,1,1
11.951473367749507,0,0,0
14.4711767095537,0,0,0
1.218070943245766,1,1,1
12.981176751027457,0,0,0
3.48257537544248,1,1,1
2.4799687793518777,1,1,1
0.5004009735775543,1,1,1
2.9809713025745967,1,1,0
13.966084873201641,0,0,0
10.993060483117507,0,0,0
2.5127278148358467,1,1,0
2.4805703289970427,1,1,1
16.945974610872724,0,0,0
12.959140662491563,0,0,0
2.5133293644810113,1,1,1
12.465483502114143,0,0,0
2.007867692252002,1,1,1
3.484148310609764,1,1,1
2.986633550871217,1,0,1
4.486153357055201,1,1,0
3.5000421355906886,1,1,1
14.006189271530907,0,0,0
13.474833911404879,0,0,0
9.478849951242927,0,0,0
3.490892123809897,1,1,1
1.7477408712617162,1,1,1
3.995382410516788,1,1,1
14.438307494688333,0,0,0
13.961515544813956,0,0,0
1.9948600811100838,1,1,1
3.985150833832483,1,1,1
10.999324281059291,0,0,0
4.473747295558448,1,1,1
3.967684073684274,1,1,1
2.477684115158035,0,1,1
2.5088702154747207,1,1,1
14.46708739642436,0,0,0
16.463150576824773,0,0,0
14.983983744628004,0,0,0
0.9861112214645128,1,1,1
10.981255971265918,0,0,0
13.970064006949583,0,0,0
4.9938996934780535,1,1,1
12.962628425975737,0,0,0
15.958660290117882,0,0,1
13.45833853677879,0,0,0
1.9881162679099509,1,1,1
11.968940127897714,0,0,0
1.9954616307552484,1,1,1
12.0001262282144,0,0,0
2.9904911502323426,1,1,1
16.94091391222127,0,0,0
12.461024353107852,0,0,0
3.4949814369392334,1,1,1
11.974712555575728,0,0,0
12.47403196424977,0,0,0
10.978971307072076,0,0,0
11.443727031326654,0,0,0
15.979013264105099,0,0,0
13.492709757484228,0,0,1
13.485065488089186,0,0,0
16.100169748301322,0,0,0
10.48145654733353,0,0,0
2.9809713025745967,1,1,1
2.012928390903457,1,1,1
11.488400758043607,0,0,0
13.97017418633098,0,0,0
4.985952780987591,1,1,1
2.498037089145251,1,1,1
14.476607244082107,0,0,0
4.007788472013541,1,1,1
3.4752300125971827,0,1,1
4.9786074181422935,1,1,1
13.991498545840313,0,0,0
3.9998415595230785,1,1,1
14.44565285753363,0,0,0
13.937304971465613,0,0,0
2.983145787387045,1,1,1
14.934850868904762,0,0,0
2.970739725890292,1,1,1
16.46352041270173,0,0,0
12.96937223917587,0,0,0
3.487034524448771,1,1,0
2.012928390903457,1,1,1
11.46408000531387,0,0,0
4.478206444564739,1,1,1
14.464802732230517,0,0,0
15.457287931018211,0,0,0
15.962517889479008,0,0,0
13.998242359040445,0,0,0
10.950671420594398,0,0,0
15.986358626950397,0,0,0
3.4746284629520177,1,1,1
14.291008174890369,0,0,0
1.493857557887365,1,1,1
4.478206444564739,1,1,1
3.9800901351810274,1,1,1
14.936903819330395,0,0,0
14.961346106446946,0,0,0
14.502732645747336,0,0,0
13.243065248344175,0,0,0
12.973229838536994,0,0,0
2.9978365130776408,1,1,1
1.506865169029283,1,1,1
3.490892123809897,1,1,0
13.937304971465613,0,0,0
11.48900230768877,0,0,0
14.49370416835336,0,0,0
4.000443109168243,1,1,1
4.9938996934780535,1,1,1
17.947378107672996,0,0,0
16.465926611282384,0,0,1
4.500844082745797,1,1,1
2.003408543245711,1,1,1
1.9881162679099509,1,1,0
13.931041173523829,0,0,0
1.4915728936935224,1,1,1
1.9875147182647859,1,1,1
4.973546719490838,1,1,1
13.969572636685815,0,0,0
5.479008391719847,1,1,0
3.9806916848261924,1,1,1
13.941764120471905,0,0,0
9.9922585359624,0,0,0
14.932444670324104,0,0,0
1.219816607457981,1,1,1
12.485836476101358,0,0,0
2.00437992876783,1,1,1
2.99337736407135,1,1,1
4.4680850472618285,1,1,1
3.9918946470326158,1,1,1
3.4790876119583083,1,1,1
13.937304971465613,0,0,0
3.009271189052275,1,1,1
3.4796891616034733,1,1,1
0.9940581339549753,1,1,1
12.980575201382294,0,0,0
15.501851478353768,0,0,0
2.978686638380754,1,1,1
10.46050202370115,0,0,0
14.98338219498284,0,0,0
12.491608903779374,0,0,0
16.948860824711733,0,0,1
5.479008391719847,1,1,1
4.9938996934780535,1,1,1
1.9993192301163745,1,1,0
13.472659426592433,0,0,0
12.489324239585532,0,0,0
1.9925754169162415,1,1,1
15.94179507961484,0,0,0
14.455282884572773,0,0,0
3.0063849752132676,1,1,1
1.4995198061839852,1,1,1
5.479008391719847,1,1,1
2.90267694387288,1,1,1
13.43570089859773,0,0,0
1.4989182565388202,1,1,1
2.9854304515808874,1,1,1
10.479651898398036,0,0,0
1.9970345659225321,1,0,1
3.483546760964599,1,1,1
1.9954616307552484,1,1,1
4.278280902560081,1,1,1
15.44079255639212,0,0,0
0.9934565843098107,1,1,1
11.972427891381887,0,0,0
11.451673943817116,0,0,0
4.485551807410038,1,1,1
12.461024353107852,0,0,0
2.9742274893744636,1,1,1
3.006986524858432,1,1,1
1.493857557887365,1,1,0
10.997519632123797,0,0,0
2.0005223294067043,1,1,0
3.484148310609764,1,1,1
3.264838706966539,1,1,1
9.494142226578687,0,0,0
17.951837256679287,0,0,1
2.9662805768840013,1,1,1
15.437304792907948,0,0,0
2.983145787387045,1,1,1
12.986237449678914,0,0,0
4.303272891003703,1,1,1
12.972258453014877,0,0,0
3.1955031631888766,1,1,1
12.462597288275136,0,0,0
11.47491313164334,0,0,0
1.4871137446872318,1,1,1
8.980733641859214,0,0,0
13.418234138449522,0,0,0
16.941515461866434,0,0,0
14.468892045359855,0,0,0
14.981699080434161,0,0,0
13.548291646000923,0,0,0
3.2657267714128304,1,1,1
3.4864329748036065,1,1,1
3.96708252403911,0,1,1
3.487034524448771,1,1,1
2.9945804633616793,1,1,1
1.493857557887365,1,0,1
11.706211553409297,0,0,0
3.993097746322945,1,1,1
3.5506666692318767,1,1,1
11.475514681288503,0,0,0
3.746049155696454,1,1,1
14.002933221814947,0,0,0
4.973546719490838,1,1,1
13.463399235430245,0,0,0
9.975393325459354,0,0,0
2.4850294780033333,1,1,1
3.506785948790822,1,1,1
10.470021871358895,0,0,0
12.716783193323113,0,0,0
11.970253406569439,0,0,0
11.94641266909805,0,0,0
2.492374840848631,1,1,1
5.980010914942566,1,1,1
3.9727447723357296,1,1,1
13.455082487062828,0,0,0
13.456164051966342,0,0,0
2.492374840848631,1,1,1
3.1153624613192967,1,1,1
2.9656790272388363,1,0,1
2.25753389518079,1,1,1
12.973229838536994,0,0,0
11.975915654866057,0,0,0
13.94753654814992,0,0,0
13.97295022078859,0,0,0
0.9940581339549753,1,1,1
12.94770598651693,0,0,0
10.00466459745915,0,0,0
14.95725679331761,0,0,0
10.993662032762671,0,0,0
12.493822651500187,0,0,0
13.975234884982433,0,0,0
16.470495939670073,0,0,1
4.4680850472618285,1,1,1
2.7455041142114656,1,1,1
4.484950257764872,1,0,1
11.98711861707248,0,0,0
3.9727447723357296,1,1,1
15.460063965475822,0,0,0
12.441272928765802,0,0,0
3.4988390363003594,1,1,1
4.481092658403747,1,1,1
14.926782422027483,0,0,0
2.4935779401389606,1,1,1
4.000443109168243,1,1,1
3.483546760964599,1,1,1
2.5053824519905485,1,1,1
10.281003463295297,0,0,0
13.940191185304624,0,0,0
12.976116052376003,0,0,0
10.995946696956514,0,0,0
15.465003129740461,0,0,0
2.4891187911326695,0,0,1
15.945282843099012,0,0,0
15.462348629669664,0,0,0
14.97254906865337,0,0,0
8.985794340510669,0,0,0
3.9839477345421535,1,0,1
4.492897170255334,1,1,1
2.982174401864926,1,1,1
3.490892123809897,1,1,1
1.486512195042067,1,1,0
12.407485732875891,0,0,0
2.504780902345384,1,1,1
2.4929763904937956,1,1,0
2.9854304515808874,1,1,1
0.9934565843098107,1,1,1
3.310426822274284,1,1,1
1.4871137446872318,1,1,1
13.989324061027864,0,0,0
4.477604894919574,1,1,1
12.7162928215623,0,0,0
17.44191643544399,0,0,0
3.471140699467846,1,1,1
17.45432249694074,0,0,0
12.57349868104985,0,0,0
4.477604894919574,1,1,1
16.4596628133406,0,0,0
2.99337736407135,1,1,1
4.007788472013541,1,1,1
4.473145745913284,1,1,1
12.471857479437324,0,0,0
13.965604857943292,0,0,0
2.477684115158035,1,1,1
3.993097746322945,1,1,1
9.991888700085445,0,0,0
4.9938996934780535,1,1,1
17.451436283101735,0,0,1
9.964560199129885,0,0,0
11.4902054069791,0,0,0
3.967684073684274,1,1,1
11.476596246192019,0,0,0
15.076228542820624,0,0,0
1.9722224429290256,1,1,1
12.977688987543287,0,0,0
2.99337736407135,1,1,1
2.0049814784129945,1,1,0
18.45512444409585,0,0,0
13.477488411475676,0,0,0
4.981493631981301,1,1,1
13.447135574572364,0,0,0
2.9945804633616793,1,1,1
3.96708252403911,1,1,1
2.485631027648498,1,1,1
10.496147273024125,0,0,0
12.49666960243083,0,0,0
5.479609941365013,1,1,1
16.452317450495304,0,0,0
3.9715416730454005,1,1,1
11.439267882320364,0,0,0
3.46728310010672,1,1,1
9.981535589014323,0,0,0
3.001324276561813,1,1,1
12.939869253407862,0,0,0
2.485631027648498,1,1,1
1.6206786685427537,1,1,1
18.447177531605387,0,0,1
12.485946655482755,0,0,0
12.93023922636872,0,0,0
5.980010914942566,1,1,1
15.895380232556372,0,0,0
10.981255971265918,0,0,0
13.963198659362636,0,0,0
12.97997365173713,0,0,0
4.978005868497129,1,1,1
3.4876360740939356,1,1,1
13.941764120471905,0,0,0
13.941272750208135,0,0,0
14.928587070962976,0,0,0
4.484950257764872,1,1,1
3.9874354980263256,1,1,1
2.4900901766547885,1,1,0
15.951916476917749,0,0,0
13.965604857943292,0,0,0
1.4871137446872318,1,1,0
12.990806778066599,0,0,0
3.481973825797316,1,1,1
2.0005223294067043,1,1,1
17.939431195182536,0,0,0
13.963430373130846,0,0,0
2.504780902345384,1,1,1
3.967684073684274,1,1,1
12.469942651120434,0,0,0
3.4920952231002262,1,1,1
2.9742274893744636,1,1,1
11.466364669507714,0,0,0
14.43553146023072,0,0,0
10.980654421620754,0,0,0
3.0522556037480966,0,1,1
11.462507070146586,0,0,0
2.4935779401389606,1,1,1
2.501524852629423,1,1,1
14.440592158882177,0,0,0
14.263910617349566,0,0,0
1.486512195042067,1,1,0
14.147396308323817,0,0,0
10.540620122190687,0,0,0
3.504468492756784,1,1,1
3.9924961966777803,1,1,1
4.973546719490838,1,1,1
1.9125008712379183,1,1,1
12.774141690455746,0,0,0
2.6822735669336053,1,1,1
18.935773993331352,0,0,0
13.056070397989046,0,0,0
15.98250102758927,0,0,0
16.061298665469312,0,0,0
15.796001470911575,0,0,0
13.468090098204746,0,0,0
3.8352204607635336,1,1,1
12.484031827165866,0,0,0
3.005783425568103,1,1,1
3.975029436529572,1,1,1
15.448739468882582,0,0,0
0.49305561073225634,0,1,1
1.486512195042067,1,1,0
13.943447235020583,0,0,0
14.458058919030385,0,0,0
1.8204941113627826,1,1,1
1.9954616307552484,1,1,1
11.99446397991778,0,0,0
1.9722224429290256,1,1,1
12.96370999087925,0,0,0
11.970854956214604,0,0,0
3.001324276561813,1,1,0
3.9800901351810274,1,1,1
2.9815728522197613,1,1,1
15.449341018527747,0,0,0
3.96708252403911,1,0,1
4.485551807410038,1,1,1
2.488517241487505,1,1,0
11.957135616046127,0,0,0
12.962628425975737,0,0,0
10.452555111210685,0,0,0
4.986554330632756,1,1,1
8.487678031126958,0,0,0
2.9854304515808874,1,1,0
1.4989182565388202,1,1,1
17.9400327448277,0,0,0
12.952275314904616,0,0,0
14.441563544404294,0,0,0
13.451293683460701,0,0,0
12.939869253407862,0,0,0
3.506785948790822,1,1,1
4.9938996934780535,1,1,1
11.493091620818108,0,0,0
15.959261839763048,0,0,0
13.008875087859971,0,0,0
11.467357159767946,0,0,0
13.961145708937002,0,0,0
10.488801910178829,0,0,0
11.97145650585977,0,0,0
14.452396670733764,0,0,0
14.441563544404294,0,0,0
15.2067547367147,0,0,0
9.486195314088224,0,0,0
2.492374840848631,1,1,1
2.973024390084134,1,1,1
3.995021380759787,1,0,1
14.954602293246811,0,0,0
2.929909580719855,1,1,1
4.47700334527441,1,1,1
13.00431376895158,0,0,0
2.7451081161182604,1,1,1
15.427304929991852,0,0,0
1.4950606571776943,1,1,1
3.4790876119583083,1,1,1
16.446655202198684,0,0,0
4.500844082745797,1,1,1
1.4871137446872318,1,1,1
12.441272928765802,0,0,0
15.939510415420996,0,0,0
4.9938996934780535,0,1,1
13.92489890996886,0,0,0
1.9875147182647859,1,1,1
3.967684073684274,1,1,1
15.960464939053377,0,0,0
10.262105163100163,0,0,0
16.428708426792127,0,0,0
3.483546760964599,1,1,0
16.43545223999226,0,0,0
15.429589594185696,0,0,0
4.224361467334275,1,1,1
15.607580939587656,0,0,0
4.468686596906993,1,1,1
0.49305561073225634,1,1,1
3.96708252403911,1,1,1
3.499440585945524,1,1,1
14.939310017911051,0,0,0
14.476237408205153,0,0,0
11.502009918830687,0,0,0
2.982174401864926,1,1,1
17.457578546656702,0,0,1
3.483546760964599,1,1,1
2.4879156918423404,1,1,1
12.97949363647878,0,0,0
1.9869131686196213,1,1,0
9.982738688304652,0,0,0
3.7380878524457546,1,1,1
15.462348629669664,0,0,0
10.482427932855648,0,0,0
11.96954167754288,0,0,0
12.975514502730837,0,0,0
3.9800901351810274,1,1,1
2.9854304515808874,1,1,1
1.9970345659225321,1,1,1
15.427304929991852,0,0,0
4.985952780987591,1,1,1
2.5059840016357136,1,1,1
1.9660643646562828,1,1,1
2.991092699877507,1,1,1
13.450623338056538,0,0,0
12.534452063161714,0,0,0
14.56247848611535,0,0,0
3.5023267997845315,1,1,1
11.978801868705066,0,0,0
14.441673723785689,0,0,0
2.5059840016357136,1,1,1
3.476201398119301,1,0,1
3.4752300125971827,1,1,1
10.489773295700946,0,0,0
11.9735094562854,0,0,0
16.96066533656332,0,0,1
4.468686596906993,1,1,1
17.93437049653108,0,0,0
12.506669465346922,0,0,0
13.470744598275543,0,0,0
14.947135396014698,0,0,0
4.488438021249044,1,1,1
3.9880370476714897,1,1,1
10.501809521320745,0,0,0
2.9662805768840013,1,1,1
3.9998415595230785,1,1,0
13.958137960711179,0,0,0
1.493857557887365,1,1,0
3.4949814369392334,1,1,1
15.974554115098808,0,0,0
3.31578993176417,1,1,1
15.465003129740461,0,0,0
12.445130528126928,0,0,0
2.9742274893744636,1,1,1
8.998200402007424,0,0,0
13.460623200972632,0,0,0
16.47267042448252,0,0,1
4.969087570484548,1,1,1
3.1627198618705537,1,1,1
2.1891175828775853,1,1,1
3.4784860623131437,1,1,1
11.451072394171952,0,0,0
2.504780902345384,1,1,1
3.205183815331266,1,1,1
10.99208909759539,0,0,0
2.00437992876783,1,1,1
3.487034524448771,1,1,0
0.998517282961266,1,1,1
4.486153357055201,1,1,1
11.991577766078773,0,0,0
15.946855778266295,0,0,0
13.97245885052482,0,0,0
10.95295608478824,0,0,0
13.472659426592433,0,0,0
0.9861112214645128,1,1,1
4.986554330632756,1,1,1
12.968770689530706,0,0,0
11.998553293047117,0,0,0
3.4988390363003594,1,1,0
1.4915728936935224,1,1,1
2.488517241487505,1,1,1
13.948138097795084,0,0,0
1.808608681945289,1,1,1
13.297042691419986,0,0,0
16.961266886208485,0,0,0
2.978085088735589,1,1,1
13.46279768578508,0,0,0
14.941964517981848,0,0,0
1.679851519676853,1,1,1
12.486548205127919,0,0,0
12.493292018328052,0,0,0
15.92204365527279,0,0,0
3.9839477345421535,1,1,1
3.499440585945524,1,1,0
2.4799687793518777,1,0,1
1.486512195042067,1,1,1
14.961346106446946,0,0,0
3.5023267997845315,1,1,1
4.488438021249044,1,1,1
13.439790211727068,0,0,0
12.96299826185269,0,0,0
13.426181050939984,0,0,0
12.918775635715289,0,0,0
3.4920952231002262,1,1,1
3.4796891616034733,1,1,1
2.488517241487505,1,1,1
10.968248360124,0,0,0
12.470544200765598,0,0,0
13.588118912886438,0,0,0
14.470575159908533,0,0,0
2.4929763904937956,1,1,1
13.480004789437729,0,0,0
1.4791668321967693,1,1,1
9.982738688304652,0,0,0
3.5023267997845315,1,1,1
11.390879928511989,0,0,0
1.9869131686196213,1,1,1
2.9939789137165147,1,1,1
5.980010914942566,1,1,1
13.919236661672242,0,0,0
12.957297073149714,0,0,0
4.981493631981301,1,1,1
2.504780902345384,1,1,1
12.459821253817523,0,0,0
1.5157268446859,1,0,1
16.427505327501798,0,0,0
13.92109317736302,0,0,0
16.474955088676364,0,0,1
2.983145787387045,1,1,1
15.950713377627421,0,0,0
3.9998415595230785,1,1,1
4.969087570484548,1,1,1
13.486036873611303,0,0,0
14.42422326291009,0,0,0
8.993741253001133,0,0,0
12.470654380146994,0,0,0
1.4871137446872318,1,1,1
3.474026913306853,1,1,1
13.444249360733357,0,0,0
10.48988347508234,0,0,0
2.6527742290425205,1,1,1
16.938629248027425,0,0,0
3.8793104795669264,1,1,1
15.961546503956889,0,0,0
4.468686596906993,1,1,1
4.4804911087585815,1,1,1
3.968285623329439,1,1,1
17.951235707034122,0,0,1
17.44191643544399,0,0,1
13.95199569715621,0,0,0
13.50193069859223,0,0,0
10.990775818923666,0,0,0
11.971224792091558,0,0,0
3.216737344268032,1,1,1
0.9934565843098107,1,1,1
16.93079251491836,0,0,0
3.96708252403911,1,1,1
11.974712555575728,0,0,0
4.484950257764872,1,1,1
12.949620814833818,0,0,0
3.471742249113011,1,1,1
15.946254228621129,0,0,0
13.46628544926925,0,0,0
14.129590207605176,0,0,0
2.4974355395000862,1,1,1
12.938787688504348,0,0,0
12.43778516528163,0,0,0
14.946053831111186,0,0,0
9.996347849091734,0,0,0
9.976966260626638,0,0,0
3.487034524448771,1,1,1
2.485631027648498,1,1,0
2.477684115158035,1,1,0
3.9924961966777803,1,1,0
2.504780902345384,1,1,1
2.4958626043328027,1,1,1
14.26272672124529,0,0,0
2.9904911502323426,1,1,0
1.9999207797615393,1,1,1
12.981778300672623,0,0,0
13.48375220941746,0,0,1
4.979208967787458,1,1,1
4.473145745913284,1,1,1
3.9924961966777803,1,0,1
12.981176751027457,0,0,0
16.482902001166824,0,0,1
15.467409328321121,0,0,0
11.494063006340225,0,0,0
10.49108657437267,0,0,0
12.339279882836573,0,0,0
0.998517282961266,1,1,1
13.969572636685815,0,0,0
8.981936741149545,0,0,0
2.373600740306749,1,1,1
12.971055353724548,0,0,0
14.490928133895748,0,0,0
12.941673902343357,0,0,0
12.432724466630173,0,0,0
10.49674882266929,0,0,0
2.9736259397292986,1,1,1
15.935051266414705,0,0,0
9.999002349162533,0,0,0
3.499440585945524,1,1,1
3.9800901351810274,0,1,1
16.43991138899855,0,0,1
1.9954616307552484,1,1,0
10.972707509130291,0,0,0
4.000443109168243,1,1,1
12.057859253567328,0,0,0
2.0005223294067043,1,1,1
16.423647728140672,0,0,0
3.483546760964599,1,1,0
14.426982998095093,0,0,0
2.986633550871217,1,1,1
4.481092658403747,1,1,1
1.9722224429290256,1,1,1
1.5039789551902756,1,1,1
14.427584547740258,0,0,0
16.935853213569814,0,0,0
14.929790170253305,0,0,0
12.98466451451163,0,0,0
15.947457327911458,0,0,0
13.920439760962571,0,0,0
13.951394147511046,0,0,0
12.933726989852893,0,0,0
1.9960631804004132,1,1,1
2.5059840016357136,1,1,1
2.9978365130776408,1,1,1
1.9722224429290256,1,1,0
11.952074917394672,0,0,0
3.9918946470326158,1,1,1
12.493783388591822,0,0,0
12.949990650710772,0,0,0
3.121170531051033,1,1,1
1.984628504425779,1,1,1
11.50526596854665,0,0,0
12.444528978481763,0,0,0
13.426181050939984,0,0,0
15.434048743191987,0,0,0
3.481973825797316,1,1,0
11.95942028023997,0,0,0
11.46804778405639,0,0,0
13.765143727675962,0,0,0
